Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),L*,a*,b*
145,887,C,1,H,1,24.1,0.241,27.785,4.891658078,15.22391887
145,887,C,1,H,1,24.22,0.242,27.426,4.974985654,14.91965768
145,887,C,1,H,1,24.16,0.242,27.662,4.931821352,15.07678791
145,887,C,1,H,1,24.34,0.243,26.97,5.075317342,14.52439946
145,887,C,1,H,1,24.28,0.243,27.243,5.034150984,14.7435282
145,887,C,1,H,1,24.39,0.244,26.775,5.110623427,14.3634594
145,887,C,1,H,1,24.51,0.245,26.265,5.128960943,14.19020537
145,887,C,1,H,1,24.45,0.245,26.51,5.118791671,14.26233202
145,887,C,1,H,1,24.57,0.246,26.26,5.136131243,14.13707947
145,887,C,1,H,1,24.62,0.246,26.321,5.126440612,14.13714178
145,887,C,1,H,1,24.68,0.247,26.377,5.122612798,14.15701724
145,887,C,1,H,1,24.74,0.247,26.554,5.096786012,14.21389344
145,887,C,1,H,1,24.8,0.248,26.599,5.071960254,14.31277037
145,887,C,1,H,1,24.86,0.249,26.752,5.062135524,14.33264805
145,887,C,1,H,1,24.91,0.249,26.942,5.051449035,14.36471335
145,887,C,1,H,1,24.97,0.25,27.145,5.038626191,14.38259239
145,887,C,1,H,1,25.03,0.25,27.305,5.027804375,14.40847216
145,887,C,1,H,1,25.09,0.251,27.445,5.020983588,14.44635268
145,887,C,1,H,1,25.14,0.251,27.664,5.007300383,14.47942035
145,887,C,1,H,1,25.2,0.252,27.893,5.003481481,14.50330222
145,887,C,1,H,1,25.26,0.253,28.158,4.991663607,14.53418484
145,887,C,1,H,1,25.32,0.253,28.427,4.970846761,14.5540682
145,887,C,1,H,1,25.38,0.254,28.693,4.951030944,14.5679523
145,887,C,1,H,1,25.43,0.254,28.87,4.943351881,14.55902295
145,887,C,1,H,1,25.55,0.255,29.032,4.957725045,14.5677946
145,887,C,1,H,1,25.49,0.255,29.122,4.942537949,14.5639084
145,887,C,1,H,1,25.61,0.256,28.984,4.96491317,14.54768154
145,887,C,1,H,1,25.72,0.257,28.838,4.986427402,14.43764285
145,887,C,1,H,1,25.66,0.257,28.993,4.969237392,14.53575456
145,887,C,1,H,1,25.84,0.258,28.473,5.071810506,14.36942167
145,887,C,1,H,1,25.78,0.258,28.716,5.02361844,14.38753189
145,887,C,1,H,1,25.9,0.259,28.417,5.0860036,14.37631219
145,887,C,1,H,1,25.95,0.26,28.465,5.087331965,14.40138819
145,887,C,1,H,1,26.01,0.26,28.567,5.068526944,14.46128007
145,887,C,1,H,1,26.07,0.261,28.747,5.039722953,14.51517269
145,887,C,1,H,1,26.13,0.261,28.824,4.999919989,14.60506605
145,887,C,1,H,1,26.18,0.262,28.955,4.964251638,14.72314442
145,887,C,1,H,1,26.24,0.262,29.287,4.91945056,14.83703914
145,887,C,1,H,1,26.3,0.263,29.375,4.87265051,14.9619346
145,887,C,1,H,1,26.42,0.264,29.296,4.829053494,15.21172774
145,887,C,1,H,1,26.36,0.264,29.345,4.855851488,15.0718308
145,887,C,1,H,1,26.47,0.265,29.243,4.809389285,15.34480909
145,887,C,1,H,1,26.53,0.265,29.304,4.783593177,15.47970739
145,887,C,1,H,1,26.59,0.266,29.496,4.732798097,15.59660643
145,887,C,1,H,1,26.65,0.266,29.662,4.701004046,15.70850621
145,887,C,1,H,1,26.71,0.267,29.863,4.679211022,15.79140673
145,887,C,1,H,1,26.76,0.268,30.076,4.658550955,15.86749107
145,887,C,1,H,1,26.82,0.268,30.24,4.639759817,15.93239295
145,887,C,1,H,1,26.88,0.269,30.478,4.612969707,15.97129557
145,887,C,1,H,1,26.94,0.269,30.628,4.598180626,15.99019893
145,887,C,1,H,1,26.99,0.27,30.561,4.581523844,15.98428563
145,887,C,1,H,1,27.11,0.271,30.434,4.569950479,15.90109582
145,887,C,1,H,1,27.05,0.271,30.571,4.576736647,15.95619035
145,887,C,1,H,1,27.23,0.272,30.248,4.589381229,15.94990896
145,887,C,1,H,1,27.17,0.272,30.366,4.57916534,15.92600202
145,887,C,1,H,1,27.34,0.273,30.042,4.571946362,16.00390695
145,887,C,1,H,1,27.28,0.273,30.101,4.573728588,15.97799865
145,887,C,1,H,1,27.4,0.274,29.987,4.569165164,16.01981599
145,887,C,1,H,1,27.51,0.275,30.02,4.541735639,16.03381783
145,887,C,1,H,1,27.46,0.275,30.042,4.555384995,16.02672578
145,887,C,1,H,1,27.63,0.276,29.858,4.638180099,16.01764085
145,887,C,1,H,1,27.57,0.276,30.066,4.574957355,16.02072897
145,887,C,1,H,1,27.75,0.277,29.267,4.752628672,16.03046684
145,887,C,1,H,1,27.69,0.277,29.544,4.697403871,16.02155348
145,887,C,1,H,1,27.8,0.278,29.079,4.772983458,16.03456188
145,887,C,1,H,1,27.86,0.279,29.097,4.793210144,16.0434766
145,887,C,1,H,1,27.92,0.279,29.229,4.794437858,16.05239206
145,887,C,1,H,1,28.03,0.28,29.228,4.781024672,16.07540567
145,887,C,1,H,1,27.98,0.28,29.255,4.787666601,16.06030827
145,887,C,1,H,1,28.09,0.281,29.375,4.7462553,16.08232323
145,887,C,1,H,1,28.15,0.282,29.445,4.722486956,16.09924154
145,887,C,1,H,1,28.21,0.282,29.474,4.69471964,16.12216058
145,887,C,1,H,1,28.27,0.283,29.574,4.651953353,16.13608037
145,887,C,1,H,1,28.32,0.283,29.691,4.605315566,16.14918076
145,887,C,1,H,1,28.38,0.284,29.731,4.558551164,16.1711019
145,887,C,1,H,1,28.44,0.284,29.908,4.50378779,16.19102379
145,887,C,1,H,1,28.5,0.285,30.069,4.449025445,16.21494641
145,887,C,1,H,1,28.61,0.286,30.14,4.404630482,16.24897315
145,887,C,1,H,1,28.55,0.286,30.17,4.427390942,16.23804916
145,887,C,1,H,1,28.67,0.287,30.229,4.37087105,16.25089787
145,887,C,1,H,1,28.73,0.287,30.577,4.334112647,16.24482334
145,887,C,1,H,1,28.79,0.288,30.86,4.298355271,16.23174955
145,887,C,1,H,1,28.84,0.288,31.071,4.260724911,16.22785528
145,887,C,1,H,1,28.9,0.289,31.119,4.251969421,16.22378285
145,887,C,1,H,1,28.96,0.29,31.21,4.253214959,16.21271116
145,887,C,1,H,1,29.02,0.29,31.281,4.211461526,16.2336402
145,887,C,1,H,1,29.08,0.291,31.488,4.164709121,16.24256999
145,887,C,1,H,1,29.13,0.291,31.511,4.131082902,16.24967871
145,887,C,1,H,1,29.19,0.292,31.499,4.137332382,16.24160986
145,887,C,1,H,1,29.25,0.292,31.569,4.14658289,16.24754175
145,887,C,1,H,1,29.31,0.293,31.57,4.159834427,16.23247437
145,887,C,1,H,1,29.42,0.294,31.482,4.238464915,16.19851945
145,887,C,1,H,1,29.36,0.294,31.514,4.200211493,16.22158546
145,887,C,1,H,1,29.54,0.295,31.477,4.381974844,16.13838964
145,887,C,1,H,1,29.48,0.295,31.515,4.303719366,16.16345418
145,887,C,1,H,1,29.6,0.296,31.537,4.439231351,16.10532585
145,887,C,1,H,1,29.65,0.297,31.729,4.470612559,16.05843993
145,887,C,1,H,1,29.71,0.297,31.796,4.507870951,16.02937749
145,887,C,1,H,1,29.77,0.298,31.819,4.549130372,16.0083158
145,887,C,1,H,1,29.83,0.298,31.881,4.55139082,15.98525485
145,887,C,1,H,1,29.88,0.299,31.973,4.567775313,15.95337129
145,887,C,1,H,1,29.94,0.299,32.147,4.561037647,15.9113117
145,887,C,1,H,1,30,0.3,32.357,4.539301009,15.88925284
145,887,C,1,H,1,30.06,0.301,32.471,4.5155654,15.88619473
145,887,C,1,H,1,30.12,0.301,32.588,4.479830819,15.89413736
145,887,C,1,H,1,30.23,0.302,32.621,4.378486758,15.93520078
145,887,C,1,H,1,30.17,0.302,32.66,4.434219454,15.90525679
145,887,C,1,H,1,30.29,0.303,32.617,4.30775509,15.96914551
145,887,C,1,H,1,30.35,0.303,32.681,4.211024451,16.00509098
145,887,C,1,H,1,30.4,0.304,32.687,4.13241637,16.04521277
145,887,C,1,H,1,30.52,0.305,32.633,4.069959891,16.09410716
145,887,C,1,H,1,30.46,0.305,32.684,4.097687616,16.07315959
145,887,C,1,H,1,30.58,0.306,32.683,4.055233193,16.10705547
145,887,C,1,H,1,30.64,0.306,32.706,4.040507524,16.12400452
145,887,C,1,H,1,30.69,0.307,32.739,4.035903585,16.1241293
145,887,C,1,H,1,30.75,0.308,32.889,4.036179802,16.12107971
145,887,C,1,H,1,30.81,0.308,33.025,4.040457046,16.10203086
145,887,C,1,H,1,30.87,0.309,33.155,4.042735319,16.08898275
145,887,C,1,H,1,30.92,0.309,33.318,4.035134665,16.07110989
145,887,C,1,H,1,30.98,0.31,33.44,4.028414823,16.05606314
145,887,C,1,H,1,31.04,0.31,33.602,4.014696009,16.04501713
145,887,C,1,H,1,31.1,0.311,33.59,4.016978224,16.04597186
145,887,C,1,H,1,31.16,0.312,33.642,4.017261467,16.03592733
145,887,C,1,H,1,31.21,0.312,33.795,3.998664955,16.02005746
145,887,C,1,H,1,31.27,0.313,33.888,4.001950083,16.01201429
145,887,C,1,H,1,31.33,0.313,34.005,3.988236239,16.00597186
145,887,C,1,H,1,31.45,0.314,33.968,3.995811637,16.03588923
145,887,C,1,H,1,31.39,0.314,33.985,3.988523424,16.02693017
145,887,C,1,H,1,31.5,0.315,34.258,3.968219267,16.03002234
145,887,C,1,H,1,31.62,0.316,34.357,3.945800492,16.0199439
145,887,C,1,H,1,31.56,0.316,34.461,3.947509365,16.01698275
145,887,C,1,H,1,31.68,0.317,34.277,3.955092647,16.02490579
145,887,C,1,H,1,31.73,0.317,34.29,3.918503561,16.07104127
145,887,C,1,H,1,31.85,0.318,34.331,3.91409267,16.08796852
145,887,C,1,H,1,31.79,0.318,34.39,3.902797602,16.09000452
145,887,C,1,H,1,31.91,0.319,34.219,3.946388767,16.06193325
145,887,C,1,H,1,32.02,0.32,33.845,4.045100948,16.00003718
145,887,C,1,H,1,31.97,0.32,34.064,3.990685892,16.04389872
145,887,C,1,H,1,32.14,0.321,33.466,4.175699997,15.81197159
145,887,C,1,H,1,32.08,0.321,33.681,4.101399959,15.91300402
145,887,C,1,H,1,32.2,0.322,33.233,4.283001064,15.7609399
145,887,C,1,H,1,32.31,0.323,32.605,4.461722358,15.5950504
145,887,C,1,H,1,32.25,0.323,32.964,4.370419406,15.68408073
145,887,C,1,H,1,32.43,0.324,32.051,4.641331347,15.39199197
145,887,C,1,H,1,32.37,0.324,32.324,4.559026338,15.49802082
145,887,C,1,H,1,32.54,0.325,31.03,4.803059867,15.16010768
145,887,C,1,H,1,32.49,0.325,31.587,4.725637384,15.28196387
145,887,C,1,H,1,32.6,0.326,30.499,4.872367789,15.02608093
145,887,C,1,H,1,32.72,0.327,29.664,4.964986719,14.74102966
145,887,C,1,H,1,32.66,0.327,30.004,4.92667674,14.88705493
145,887,C,1,H,1,32.83,0.328,29.24,5.007724351,14.47415193
145,887,C,1,H,1,32.77,0.328,29.478,4.993412487,14.59817584
145,887,C,1,H,1,32.95,0.329,28.861,5.015351164,14.27410634
145,887,C,1,H,1,32.89,0.329,29.073,5.006037244,14.36612877
145,887,C,1,H,1,33.01,0.33,28.773,5.004666114,14.20308466
145,887,C,1,H,1,33.06,0.331,28.934,4.975096023,14.15723382
145,887,C,1,H,1,33.12,0.331,28.943,4.932412858,14.1612135
145,887,C,1,H,1,33.24,0.332,28.862,4.937049611,14.09417507
145,887,C,1,H,1,33.18,0.332,29.019,4.92973072,14.12619391
145,887,C,1,H,1,33.29,0.333,28.914,4.939482806,14.0773266
145,887,C,1,H,1,33.41,0.334,28.892,4.944125387,14.07629237
145,887,C,1,H,1,33.35,0.334,29.036,4.934803582,14.07830911
145,887,C,1,H,1,33.53,0.335,28.647,4.98277208,14.1112611
145,887,C,1,H,1,33.47,0.335,28.76,4.961448219,14.07827637
145,887,C,1,H,1,33.64,0.336,28.695,5.007535163,14.17540171
145,887,C,1,H,1,33.58,0.336,28.736,5.000209417,14.17041562
145,887,C,1,H,1,33.7,0.337,28.695,5.020861938,14.18638855
145,887,C,1,H,1,33.82,0.338,28.707,5.026518572,14.18836445
145,887,C,1,H,1,33.76,0.338,28.845,5.024189741,14.18737613
145,887,C,1,H,1,33.93,0.339,28.395,5.039290767,14.16751162
145,887,C,1,H,1,33.87,0.339,28.527,5.04196005,14.18752194
145,887,C,1,H,1,34.05,0.34,28.21,5.021955285,14.1224932
145,887,C,1,H,1,33.99,0.34,28.266,5.039622512,14.15050204
145,887,C,1,H,1,34.1,0.341,28.128,5.011400048,14.11065306
145,887,C,1,H,1,34.22,0.342,27.973,5.009070393,14.09063883
145,887,C,1,H,1,34.16,0.342,28.033,5.010734706,14.10064558
145,887,C,1,H,1,34.28,0.343,28.19,4.998407108,14.06963283
145,887,C,1,H,1,34.34,0.343,28.465,4.986744851,14.04962757
145,887,C,1,H,1,34.39,0.344,28.748,4.975193756,14.03479042
145,887,C,1,H,1,34.51,0.345,28.869,4.988874041,14.06378336
145,887,C,1,H,1,34.45,0.345,28.881,4.978533384,14.03878652
145,887,C,1,H,1,34.57,0.346,29.256,4.977215726,14.05178094
145,887,C,1,H,1,34.62,0.346,29.4,4.979667916,14.05794615
145,887,C,1,H,1,34.74,0.347,29.514,5.004356085,14.09094477
145,887,C,1,H,1,34.68,0.347,29.619,4.986011487,14.06794509
145,887,C,1,H,1,34.8,0.348,29.283,5.024701712,14.10994519
145,887,C,1,H,1,34.86,0.349,29.316,5.037048367,14.12494635
145,887,C,1,H,1,34.91,0.349,29.394,5.049504699,14.13611455
145,887,C,1,H,1,35.03,0.35,29.196,5.081202808,14.15212033
145,887,C,1,H,1,34.97,0.35,29.343,5.06285324,14.14511707
145,887,C,1,H,1,35.09,0.351,29.22,5.088553405,14.15412433
145,887,C,1,H,1,35.14,0.351,29.271,5.092013022,14.1502949
145,887,C,1,H,1,35.2,0.352,29.116,5.101365504,14.16230025
145,887,C,1,H,1,35.32,0.353,29.042,5.100073554,14.17731319
145,887,C,1,H,1,35.26,0.353,29.066,5.111719015,14.17730635
145,887,C,1,H,1,35.43,0.354,28.892,5.085892879,14.11949433
145,887,C,1,H,1,35.38,0.354,28.935,5.094429121,14.17832078
145,887,C,1,H,1,35.49,0.355,28.956,5.087250332,14.11650327
145,887,C,1,H,1,35.55,0.355,29.097,5.085608813,14.08451295
145,887,C,1,H,1,35.61,0.356,29.366,5.078968322,14.06352337
145,887,C,1,H,1,35.66,0.357,29.663,5.064435365,14.07169929
145,887,C,1,H,1,35.72,0.357,29.981,5.019796759,14.10571107
145,887,C,1,H,1,35.78,0.358,30.338,4.980159182,14.16172359
145,887,C,1,H,1,35.84,0.358,30.603,4.947522633,14.25473685
145,887,C,1,H,1,35.9,0.359,30.804,4.904887112,14.36975085
145,887,C,1,H,1,35.95,0.36,31.136,4.853358297,14.46292975
145,887,C,1,H,1,36.01,0.36,31.194,4.827724662,14.56494511
145,887,C,1,H,1,36.07,0.361,31.219,4.802092055,14.64496122
145,887,C,1,H,1,36.13,0.361,31.297,4.774460476,14.70597806
145,887,C,1,H,1,36.24,0.362,31.393,4.755305252,14.79217753
145,887,C,1,H,1,36.18,0.362,31.432,4.756934946,14.74515933
145,887,C,1,H,1,36.3,0.363,31.312,4.757676587,14.81119647
145,887,C,1,H,1,36.42,0.364,31.221,4.766422341,14.81923658
145,887,C,1,H,1,36.36,0.364,31.249,4.75704895,14.81821615
145,887,C,1,H,1,36.53,0.365,31.123,4.796276229,14.77744261
145,887,C,1,H,1,36.47,0.365,31.266,4.772900953,14.80142083
145,887,C,1,H,1,36.65,0.366,30.811,4.854029867,14.6894884
145,887,C,1,H,1,36.59,0.366,30.891,4.825652534,14.74746513
145,887,C,1,H,1,36.71,0.367,30.801,4.881408229,14.6065124
145,887,C,1,H,1,36.76,0.368,30.874,4.907890982,14.50169964
145,887,C,1,H,1,36.82,0.368,30.929,4.939271229,14.376725
145,887,C,1,H,1,36.88,0.369,31.01,4.967652504,14.30875111
145,887,C,1,H,1,36.94,0.369,31.046,4.994034807,14.21677795
145,887,C,1,H,1,36.99,0.37,31.08,5.013520845,14.17796756
145,887,C,1,H,1,37.05,0.371,31.269,5.003905034,14.14599576
145,887,C,1,H,1,37.11,0.371,31.374,4.985290251,14.1380247
145,887,C,1,H,1,37.23,0.372,31.066,5.001063769,14.18308481
145,887,C,1,H,1,37.17,0.372,31.304,4.994676496,14.15005439
145,887,C,1,H,1,37.34,0.373,30.821,4.994943108,14.18530918
145,887,C,1,H,1,37.28,0.373,30.88,4.997553949,14.1982774
145,887,C,1,H,1,37.4,0.374,30.838,4.993333295,14.17034171
145,887,C,1,H,1,37.51,0.375,30.69,5.003217975,14.16156993
145,887,C,1,H,1,37.46,0.375,30.789,4.99672451,14.16337498
145,887,C,1,H,1,37.63,0.376,30.438,5.010005205,14.17863992
145,887,C,1,H,1,37.57,0.376,30.489,5.015611076,14.17060455
145,887,C,1,H,1,37.75,0.377,30.54,5.000796547,14.22371287
145,887,C,1,H,1,37.69,0.377,30.571,5.005400362,14.18167603
145,887,C,1,H,1,37.8,0.378,30.313,5.009294154,14.26191081
145,887,C,1,H,1,37.92,0.379,29.852,5.027091324,14.32598796
145,887,C,1,H,1,37.86,0.379,30.093,5.015692225,14.29294902
145,887,C,1,H,1,38.03,0.38,29.511,5.041992343,14.36922795
145,887,C,1,H,1,37.98,0.38,29.72,5.032491451,14.34602765
145,887,C,1,H,1,38.09,0.381,29.374,5.048394355,14.385269
145,887,C,1,H,1,38.21,0.382,28.734,5.116201465,14.36835331
145,887,C,1,H,1,38.15,0.382,29.078,5.062797396,14.39731079
145,887,C,1,H,1,38.32,0.383,28.253,5.151111596,14.33259987
145,887,C,1,H,1,38.27,0.383,28.474,5.156606563,14.33939658
145,887,C,1,H,1,38.44,0.384,28.144,5.13592659,14.30968986
145,887,C,1,H,1,38.38,0.384,28.235,5.131518579,14.3036445
145,887,C,1,H,1,38.5,0.385,27.816,5.129335629,14.31273597
145,887,C,1,H,1,38.61,0.386,27.627,5.048254872,14.36398909
145,887,C,1,H,1,38.55,0.386,27.634,5.102843947,14.35394163
145,887,C,1,H,1,38.73,0.387,27.752,4.896079806,14.45708625
145,887,C,1,H,1,38.67,0.387,27.76,4.968666825,14.4100373
145,887,C,1,H,1,38.84,0.388,27.754,4.777006276,14.54034458
145,887,C,1,H,1,38.79,0.388,27.86,4.823493815,14.49513594
145,887,C,1,H,1,38.9,0.389,27.839,4.72242217,14.55939563
145,887,C,1,H,1,38.96,0.39,28.259,4.657839093,14.56544741
145,887,C,1,H,1,39.02,0.39,28.647,4.603257045,14.55049994
145,887,C,1,H,1,39.13,0.391,28.726,4.569192626,14.57576484
145,887,C,1,H,1,39.08,0.391,28.777,4.580676024,14.57455321
145,887,C,1,H,1,39.19,0.392,28.738,4.562613491,14.56081947
145,887,C,1,H,1,39.25,0.392,28.93,4.563035384,14.54487484
145,887,C,1,H,1,39.31,0.393,29.041,4.569458306,14.51593095
145,887,C,1,H,1,39.42,0.394,28.968,4.639402999,14.47820241
145,887,C,1,H,1,39.36,0.394,29.116,4.596978192,14.48914494
145,887,C,1,H,1,39.54,0.395,28.741,4.770255698,14.42031957
145,887,C,1,H,1,39.48,0.395,28.877,4.695828834,14.46326062
145,887,C,1,H,1,39.6,0.396,28.653,4.849683589,14.39737926
145,887,C,1,H,1,39.65,0.397,28.595,4.881207618,14.41059623
145,887,C,1,H,1,39.71,0.397,28.706,4.884637395,14.41365728
145,887,C,1,H,1,39.83,0.398,28.617,4.962500033,14.4207816
145,887,C,1,H,1,39.77,0.398,28.82,4.9160682,14.39371907
145,887,C,1,H,1,39.94,0.399,28.438,4.971461065,14.46706483
145,887,C,1,H,1,39.88,0.399,28.48,4.974027347,14.42700095
145,887,C,1,H,1,40,0.4,28.261,4.973895813,14.48212947
145,887,C,1,H,1,40.12,0.401,27.795,4.985768392,14.53926095
145,887,C,1,H,1,40.06,0.401,28.039,4.969331588,14.53319484
145,887,C,1,H,1,40.23,0.402,27.37,5.020738536,14.49455075
145,887,C,1,H,1,40.17,0.402,27.657,5.001299847,14.52248327
145,887,C,1,H,1,40.35,0.403,27.085,5.068618998,14.40968791
145,887,C,1,H,1,40.29,0.403,27.308,5.040178253,14.44861896
145,887,C,1,H,1,40.4,0.404,26.64,5.108153738,14.3649126
145,887,C,1,H,1,40.52,0.405,26.032,5.153040028,14.29005396
145,887,C,1,H,1,40.46,0.405,26.263,5.144596369,14.33398291
145,887,C,1,H,1,40.64,0.406,25.662,5.185930431,14.22019829
145,887,C,1,H,1,40.58,0.406,25.79,5.172484716,14.27012576
145,887,C,1,H,1,40.69,0.407,25.499,5.197469313,14.16142597
145,887,C,1,H,1,40.81,0.408,25.325,5.206365543,14.06157449
145,887,C,1,H,1,40.75,0.408,25.434,5.207916914,14.11249986
145,887,C,1,H,1,40.92,0.409,25.132,5.238357368,13.94287991
145,887,C,1,H,1,40.87,0.409,25.218,5.218815201,13.99664986
145,887,C,1,H,1,40.98,0.41,24.954,5.33780891,13.94395664
145,887,C,1,H,1,41.04,0.41,25.039,5.376261481,13.90603411
145,887,C,1,H,1,41.1,0.411,25.255,5.403715081,13.83311233
145,887,C,1,H,1,41.21,0.412,24.596,5.411716017,13.71142431
145,887,C,1,H,1,41.16,0.412,25.04,5.413169708,13.74819128
145,887,C,1,H,1,41.33,0.413,23.936,5.365630071,13.54558568
145,887,C,1,H,1,41.27,0.413,24.268,5.40417253,13.65150462
145,887,C,1,H,1,41.45,0.414,23.264,5.191548238,13.34175
145,887,C,1,H,1,41.39,0.414,23.612,5.320088641,13.44466747
145,887,C,1,H,1,41.5,0.415,22.935,5.091098689,13.21498602
145,887,C,1,H,1,41.62,0.416,22.222,4.955022683,12.90215455
145,887,C,1,H,1,41.56,0.416,22.616,5.014560172,13.05006991
145,887,C,1,H,1,41.73,0.417,21.669,4.889039958,12.6804783
145,887,C,1,H,1,41.68,0.417,21.923,4.917486223,12.77723992
145,887,C,1,H,1,41.85,0.418,21.322,4.864971836,12.60565251
145,887,C,1,H,1,41.79,0.418,21.431,4.868505383,12.64656503
145,887,C,1,H,1,41.91,0.419,21.265,4.956439318,12.56774072
145,887,C,1,H,1,41.97,0.42,21.243,5.045907828,12.50282968
145,887,C,1,H,1,42.02,0.42,21.353,5.099465705,12.41807104
145,887,C,1,H,1,42.08,0.421,21.484,5.1409361,12.34016136
145,887,C,1,H,1,42.14,0.421,21.655,5.162407523,12.22925241
145,887,C,1,H,1,42.2,0.422,21.824,5.187879975,12.14634421
145,887,C,1,H,1,42.25,0.423,21.949,5.222441137,12.11258794
145,887,C,1,H,1,42.31,0.423,22.113,5.251915474,12.14468109
145,887,C,1,H,1,42.37,0.424,22.336,5.294390839,12.20877499
145,887,C,1,H,1,42.43,0.424,22.514,5.230867232,12.24286963
145,887,C,1,H,1,42.54,0.425,22.186,5.073909958,12.25321172
145,887,C,1,H,1,42.49,0.425,22.459,5.169344654,12.255965
145,887,C,1,H,1,42.6,0.426,22.103,4.961389265,12.24830845
145,887,C,1,H,1,42.72,0.427,22.047,4.664350964,12.13850415
145,887,C,1,H,1,42.66,0.427,22.081,4.8298696,12.19340593
145,887,C,1,H,1,42.83,0.428,21.661,4.304402802,12.14985281
145,887,C,1,H,1,42.77,0.428,21.895,4.495919553,12.12475323
145,887,C,1,H,1,42.95,0.429,21.539,4.086372384,12.08405418
145,887,C,1,H,1,42.89,0.429,21.581,4.184887079,12.14895312
145,887,C,1,H,1,43.01,0.43,21.413,4.005858718,12.07715598
145,887,C,1,H,1,43.12,0.431,21.286,3.914919668,12.1535112
145,887,C,1,H,1,43.06,0.431,21.331,3.948431449,12.10140804
145,887,C,1,H,1,43.24,0.432,21.089,3.963899191,12.24471974
145,887,C,1,H,1,43.18,0.432,21.17,3.921408915,12.2166151
145,887,C,1,H,1,43.29,0.433,21.016,4.041475206,12.27197417
145,887,C,1,H,1,43.41,0.434,20.783,4.023460556,12.3161869
145,887,C,1,H,1,43.35,0.434,20.92,4.029967367,12.30008017
145,887,C,1,H,1,43.53,0.435,20.631,3.997450019,12.3334026
145,887,C,1,H,1,43.47,0.435,20.64,4.015954774,12.32829438
145,887,C,1,H,1,43.64,0.436,20.516,3.976527308,12.4767696
145,887,C,1,H,1,43.58,0.436,20.615,3.985030177,12.39466002
145,887,C,1,H,1,43.7,0.437,20.417,3.971025467,12.55587992
145,887,C,1,H,1,43.82,0.438,20.266,3.943024871,12.67310278
145,887,C,1,H,1,43.76,0.438,20.338,3.958524655,12.63199098
145,887,C,1,H,1,43.87,0.439,20.261,3.92160917,12.68336318
145,887,C,1,H,1,43.93,0.439,20.311,3.922111271,12.67247633
145,887,C,1,H,1,43.99,0.44,20.39,3.9266144,12.62659023
145,887,C,1,H,1,44.05,0.44,20.443,3.931118558,12.62870488
145,887,C,1,H,1,44.1,0.441,20.543,3.940706142,12.62496764
145,887,C,1,H,1,44.16,0.442,20.568,3.960212185,12.60108364
145,887,C,1,H,1,44.22,0.442,20.674,3.892719256,12.56020038
145,887,C,1,H,1,44.28,0.443,20.839,3.863227356,12.46231786
145,887,C,1,H,1,44.34,0.443,21.017,3.871736484,12.28243608
145,887,C,1,H,1,44.39,0.444,21.175,3.91332821,12.18070183
145,887,C,1,H,1,44.45,0.445,21.313,3.979839223,12.10282141
145,887,C,1,H,1,44.51,0.445,21.427,4.071351265,12.03894174
145,887,C,1,H,1,44.57,0.446,21.505,4.183864334,12.0410628
145,887,C,1,H,1,44.62,0.446,21.535,4.299459345,12.05633092
145,887,C,1,H,1,44.68,0.447,21.623,4.4379743,11.93945334
145,887,C,1,H,1,44.74,0.447,21.719,4.581490283,11.8655765
145,887,C,1,H,1,44.8,0.448,21.822,4.728007295,11.8247004
145,887,C,1,H,1,44.86,0.449,21.936,4.868525335,11.82682504
145,887,C,1,H,1,44.91,0.449,22.09,5.001124487,11.87109614
145,887,C,1,H,1,44.97,0.45,22.169,5.129644413,11.95622214
145,887,C,1,H,1,45.03,0.45,22.209,5.249165366,12.07434889
145,887,C,1,H,1,45.09,0.451,22.295,5.347687348,12.21647637
145,887,C,1,H,1,45.14,0.451,22.352,5.428289785,12.38374984
145,887,C,1,H,1,45.2,0.452,22.507,5.504813652,12.54187868
145,887,C,1,H,1,45.26,0.453,22.644,5.568338548,12.69200826
145,887,C,1,H,1,45.32,0.453,22.786,5.627864471,12.83913858
145,887,C,1,H,1,45.38,0.454,22.949,5.648391423,12.97426965
145,887,C,1,H,1,45.43,0.454,23.126,5.642998002,13.1375461
145,887,C,1,H,1,45.49,0.455,23.283,5.610526839,13.24567852
145,887,C,1,H,1,45.55,0.455,23.415,5.547056705,13.33581169
145,887,C,1,H,1,45.61,0.456,23.545,5.446587599,13.42294559
145,887,C,1,H,1,45.66,0.457,23.557,5.441197463,13.50622441
145,887,C,1,H,1,45.72,0.457,23.613,5.436730242,13.55135967
